Prov,Kab,Kec
91,91.26,91.26.03
91,91.26,91.26.04
91,91.26,91.26.05
91,91.26,91.26.06
91,91.26,91.26.07
91,91.26,91.26.08
91,91.26,91.26.09
91,91.26,91.26.10
91,91.27,91.27.01
91,91.27,91.27.02
91,91.27,91.27.03
91,91.27,91.27.04
91,91.27,91.27.05
91,91.27,91.27.06
91,91.27,91.27.07
91,91.27,91.27.08
91,91.28,91.28.01
91,91.28,91.28.02
91,91.28,91.28.03
91,91.28,91.28.04
91,91.28,91.28.05
91,91.71,91.71.01
91,91.71,91.71.02
91,91.71,91.71.03
91,91.71,91.71.04
91,91.71,91.71.05
92,92.01,92.01.01
92,92.01,92.01.04
92,92.01,92.01.05
92,92.01,92.01.06
92,92.01,92.01.07
92,92.01,92.01.08
92,92.01,92.01.10
92,92.01,92.01.12
92,92.01,92.01.13
92,92.01,92.01.14
92,92.01,92.01.17
92,92.01,92.01.18
92,92.01,92.01.20
92,92.01,92.01.39
92,92.01,92.01.40
92,92.01,92.01.41
92,92.01,92.01.42
92,92.01,92.01.43
92,92.01,92.01.44
92,92.01,92.01.45
92,92.01,92.01.46
92,92.01,92.01.47
92,92.01,92.01.48
92,92.01,92.01.49
92,92.01,92.01.50
92,92.01,92.01.51
92,92.01,92.01.52
92,92.01,92.01.53
92,92.01,92.01.54
92,92.01,92.01.55
92,92.02,92.02.03
92,92.02,92.02.04
92,92.02,92.02.05
92,92.02,92.02.12
92,92.02,92.02.13
92,92.02,92.02.14
92,92.02,92.02.15
92,92.02,92.02.17
92,92.02,92.02.21
92,92.03,92.03.01
92,92.03,92.03.02
92,92.03,92.03.03
92,92.03,92.03.04
92,92.03,92.03.05
92,92.03,92.03.06
92,92.03,92.03.07
92,92.03,92.03.08
92,92.03,92.03.09
92,92.03,92.03.10
92,92.03,92.03.11
92,92.03,92.03.12
92,92.03,92.03.13
92,92.03,92.03.14
92,92.03,92.03.15
92,92.03,92.03.16
92,92.03,92.03.17
92,92.04,92.04.01
92,92.04,92.04.04
92,92.04,92.04.06
92,92.04,92.04.09
92,92.04,92.04.10
92,92.04,92.04.11
92,92.04,92.04.12
92,92.04,92.04.14
92,92.04,92.04.15
92,92.04,92.04.20
92,92.04,92.04.21
92,92.04,92.04.22
92,92.04,92.04.24
92,92.04,92.04.25
92,92.04,92.04.26
92,92.05,92.05.01
92,92.05,92.05.02
92,92.05,92.05.03
92,92.05,92.05.04
92,92.05,92.05.05
92,92.05,92.05.06
92,92.05,92.05.07
92,92.05,92.05.08
92,92.05,92.05.09
92,92.05,92.05.10
92,92.05,92.05.11
92,92.05,92.05.13
92,92.05,92.05.14
92,92.05,92.05.15
92,92.05,92.05.16
92,92.05,92.05.17
92,92.05,92.05.18
92,92.05,92.05.19
92,92.05,92.05.20
92,92.05,92.05.21
92,92.05,92.05.22
92,92.05,92.05.23
92,92.05,92.05.24
92,92.05,92.05.25
92,92.06,92.06.01
92,92.06,92.06.02
92,92.06,92.06.03
92,92.06,92.06.04
92,92.06,92.06.05
92,92.06,92.06.06
92,92.06,92.06.07
92,92.06,92.06.08
92,92.06,92.06.09
92,92.06,92.06.10
92,92.06,92.06.11
92,92.06,92.06.12
92,92.06,92.06.13
92,92.06,92.06.14
92,92.06,92.06.15
92,92.06,92.06.16
92,92.06,92.06.17
92,92.06,92.06.18
92,92.06,92.06.19
92,92.06,92.06.20
92,92.06,92.06.21
92,92.06,92.06.22
92,92.06,92.06.23
92,92.06,92.06.24
92,92.07,92.07.01
92,92.07,92.07.02
92,92.07,92.07.03
92,92.07,92.07.04
92,92.07,92.07.05
92,92.07,92.07.06
92,92.07,92.07.07
92,92.07,92.07.08
92,92.07,92.07.09
92,92.07,92.07.10
92,92.07,92.07.11
92,92.07,92.07.12
92,92.07,92.07.13
92,92.08,92.08.01
92,92.08,92.08.02
92,92.08,92.08.03
92,92.08,92.08.04
92,92.08,92.08.05
92,92.08,92.08.06
92,92.08,92.08.07
92,92.09,92.09.01
92,92.09,92.09.02
92,92.09,92.09.03
92,92.09,92.09.04
92,92.09,92.09.05
92,92.09,92.09.06
92,92.09,92.09.07
92,92.09,92.09.08
92,92.09,92.09.09
92,92.09,92.09.10
92,92.09,92.09.11
92,92.09,92.09.12
92,92.09,92.09.13
92,92.09,92.09.14
92,92.09,92.09.15
92,92.09,92.09.16
92,92.09,92.09.17
92,92.09,92.09.18
92,92.09,92.09.19
92,92.09,92.09.20
92,92.09,92.09.21
92,92.09,92.09.22
92,92.09,92.09.23
92,92.09,92.09.24
92,92.09,92.09.25
92,92.09,92.09.26
92,92.09,92.09.27
92,92.09,92.09.28
92,92.09,92.09.29
92,92.10,92.10.01
92,92.10,92.10.02
92,92.10,92.10.03
92,92.10,92.10.04
92,92.10,92.10.05
92,92.10,92.10.06
92,92.10,92.10.07
92,92.10,92.10.08
92,92.10,92.10.09
92,92.10,92.10.10
92,92.10,92.10.11
92,92.10,92.10.12
92,92.10,92.10.13
92,92.10,92.10.14
92,92.10,92.10.15
92,92.10,92.10.16
92,92.10,92.10.17
92,92.10,92.10.18
92,92.10,92.10.19
92,92.10,92.10.20
92,92.10,92.10.21
92,92.10,92.10.22
92,92.10,92.10.23
92,92.10,92.10.24
92,92.11,92.11.01
92,92.11,92.11.02
92,92.11,92.11.03
92,92.11,92.11.04
92,92.11,92.11.05
92,92.11,92.11.06
92,92.12,92.12.01
92,92.12,92.12.02
92,92.12,92.12.03
92,92.12,92.12.04
92,92.12,92.12.05
92,92.12,92.12.06
92,92.12,92.12.07
92,92.12,92.12.08
92,92.12,92.12.09
92,92.12,92.12.10
92,92.71,92.71.01
92,92.71,92.71.02
92,92.71,92.71.03
92,92.71,92.71.04
92,92.71,92.71.05
92,92.71,92.71.06
92,92.71,92.71.07
92,92.71,92.71.08
92,92.71,92.71.09
92,92.71,92.71.10
